Map ID,Division,Code,Description,Level,Keyword 1,Weight 1,Keyword 2,Weight 2,Keyword 3,Weight 3,Keyword 4,Weight 4,Keyword 5,Weight 5,Project Elements Data
,21,21 13 23,Combined Dry-Pipe and Preaction Sprinkler Systems,4,,1,,2,,3,,4,,4,
,21,21 13 26,Deluge Fire-Suppression Sprinkler Systems,4,,1,,2,,3,,4,,4,
,21,21 13 29,Water Spray Fixed Systems,4,,1,,2,,3,,4,,4,
,21,21 13 36,Antifreeze Sprinkler Systems,4,,1,,2,,3,,4,,4,
,21,21 13 39,Foam-Water Systems,4,,1,,2,,3,,4,,4,
,21,21 16 00,Fire-Suppression Pressure Maintenance Pumps,3,,1,,1,,1,,1,,1,
,21,21 20 00,Fire-Extinguishing Systems,3,,1,,1,,1,,1,,1,
,21,21 21 00,Carbon-Dioxide Fire-Extinguishing Systems,3,,1,,1,,1,,1,,1,
,21,21 21 13,Carbon-Dioxide Fire-Extinguishing Piping,4,,1,,2,,3,,4,,4,
,21,21 21 16,Carbon-Dioxide Fire-Extinguishing Equipment,4,,1,,2,,3,,4,,4,
,21,21 22 00,Clean-Agent Fire-Extinguishing Systems,3,,1,,1,,1,,1,,1,
,21,21 22 13,Clean-Agent Fire-Extinguishing Piping,4,,1,,2,,3,,4,,4,
,21,21 22 16,Clean-Agent Fire-Extinguishing Equipment,4,,1,,2,,3,,4,,4,
,21,21 23 00,Wet-Chemical Fire-Extinguishing Systems,3,,1,,1,,1,,1,,1,
,21,21 23 13,Wet-Chemical Fire-Extinguishing Piping,4,,1,,2,,3,,4,,4,
,21,21 23 16,Wet-Chemical Fire-Extinguishing Equipment,4,,1,equipment,2,,3,,4,extinguish,4,
,21,21 24 00,Dry-Chemical Fire-Extinguishing Systems,3,,1,,1,,1,,1,,1,
,21,21 24 13,Dry-Chemical Fire-Extinguishing Piping,4,,1,,2,,3,,4,,4,
,21,21 24 16,Dry-Chemical Fire-Extinguishing Equipment,4,,1,,2,,3,,4,,4,
,21,21 30 00,Fire Pumps,3,,1,,1,,1,,1,,1,
,21,21 31 00,Centrifugal Fire Pumps,3,,1,,1,,1,,1,,1,
,21,21 31 13,"Electric-Drive, Centrifugal Fire Pumps",4,,1,,2,,3,,4,,4,
,21,21 31 16,"Diesel-Drive, Centrifugal Fire Pumps",4,,1,,2,,3,,4,,4,
,21,21 32 00,Vertical-Turbine Fire Pumps,3,,1,,1,,1,,1,,1,
,21,21 32 13,"Electric-Drive, Vertical-Turbine Fire Pumps",4,,1,,2,,3,,4,,4,
,21,21 32 16,"Diesel-Drive, Vertical-Turbine Fire Pumps",4,,1,,2,,3,,4,,4,
,21,21 33 00,Positive-Displacement Fire Pumps,3,,1,,1,,1,,1,,1,
,21,21 33 13,"Electric-Drive, Positive-Displacement Fire Pumps",4,,1,,2,,3,,4,,4,
,21,21 33 16,"Diesel-Drive, Positive-Displacement Fire Pumps",4,,1,,2,,3,,4,,4,
,21,21 40 00,Fire-Suppression Water Storage,3,,1,,1,,1,,1,,1,
,21,21 41 00,Storage Tanks for Fire-Suppression Water,3,,1,,1,,1,,1,,1,
,21,21 41 13,Pressurized Storage Tanks for Fire-Suppression Water,4,,1,,2,,3,,4,,4,
,21,21 41 16,Elevated Storage Tanks for Fire-Suppression Water,4,,1,,2,,3,,4,,4,
,21,21 41 19,Roof-Mounted Storage Tanks for Fire-Suppression Water,4,,1,,2,,3,,4,,4,
,21,21 41 23,Ground Suction Storage Tanks for Fire-Suppression Water,4,,1,,2,,3,,4,,4,
,21,21 41 26,Underground Storage Tanks for Fire-Suppression Water,4,,1,,2,,3,,4,,4,
,21,21 41 29,Storage Tanks for Fire-Suppression Water Additives,4,,1,,2,,3,,4,,4,
,22,22 00 00,Plumbing,2,,1,,1,,1,,1,,1,
,22,22 01 00,Operation and Maintenance of Plumbing,3,,1,,1,,1,,1,,1,
,22,22 01 10,Operation and Maintenance of Plumbing Piping and Pumps,4,,1,,2,,3,,4,,4,
,22,22 01 30,Operation and Maintenance of Plumbing Equipment,4,,1,,2,,3,,4,,4,
,22,22 01 40,Operation and Maintenance of Plumbing Fixtures,4,,1,,2,,3,,4,,4,
,22,22 01 50,Operation and Maintenance of Pool and Fountain Plumbing Systems,4,,1,,2,,3,,4,,4,
,22,22 01 60,Operation and Maintenance of Laboratory and Healthcare Systems,4,,1,,2,,3,,4,,4,
,22,22 05 00,Common Work Results for Plumbing,3,,1,,1,,1,,1,,1,
,22,22 05 13,Common Motor Requirements for Plumbing Equipment,4,,1,,2,,3,,4,,4,
,22,22 05 16,Expansion Fittings and Loops for Plumbing Piping,4,,1,,2,,3,,4,,4,
,22,22 05 19,Meters and Gages for Plumbing Piping,4,,1,,2,Plumb,3,Meter,4,Gauge,4,
,22,22 05 23,General-Duty Valves for Plumbing Piping,4,,1,plumb,2,,3,Valve,4,,4,
,22,22 05 29,Hangers and Supports for Plumbing Piping and Equipment,4,plumb,1,rack,2,Support,3,Trapeze,4,Hanger,4,"74db70c8-5a89-4d5e-9868-bca115194314,74db70c8-5a89-4d5e-9868-bca115194353,74db70c8-5a89-4d5e-9868-bca11519436e,74db70c8-5a89-4d5e-9868-bca115194379,74db70c8-5a89-4d5e-9868-bca115197c72,74db70c8-5a89-4d5e-9868-bca115197c73,74db70c8-5a89-4d5e-9868-bca115197c74,74db70c8-5a89-4d5e-9868-bca115197c75,755726d9-4a59-4022-af24-c0d46a761a83,755726d9-4a59-4022-af24-c0d46a761abe,755726d9-4a59-4022-af24-c0d46a761ae8,755726d9-4a59-4022-af24-c0d46a761afd,755726d9-4a59-4022-af24-c0d46a761b92,755726d9-4a59-4022-af24-c0d46a761b93,755726d9-4a59-4022-af24-c0d46a761b94,755726d9-4a59-4022-af24-c0d46a761b95"
,22,22 05 33,Heat Tracing for Plumbing Piping,4,,1,,2,Heat,3,tracing,4,trace,4,
,22,22 05 48,Vibration and Seismic Controls for Plumbing Piping and Equipment,4,,1,,2,,3,,4,,4,
,22,22 05 53,Identification for Plumbing Piping and Equipment,4,,1,,2,,3,,4,,4,
,22,22 05 73,Facility Drainage Manholes,4,,1,,2,,3,,4,,4,
,22,22 05 76,Facility Drainage Piping Cleanouts,4,,1,Piping,2,Drainage,3,Cleanout,4,,4,
,22,22 07 00,Plumbing Insulation,3,,1,,1,,1,,1,,1,
,22,22 07 16,Plumbing Equipment Insulation,4,,1,,2,,3,,4,,4,
,22,22 07 19,Plumbing Piping Insulation,4,,1,Piping,2,Plumbing,3,Insulation,4,,4,
,22,22 08 00,Commissioning of Plumbing,3,,1,,1,,1,,1,,1,
,22,22 09 00,Instrumentation and Control for Plumbing,3,,1,,1,,1,,1,,1,
,22,22 10 00,Plumbing Piping,3,,1,,1,,1,,1,,1,
,22,22 11 00,Facility Water Distribution,3,,1,,1,,1,,1,,1,
,22,22 11 13,Facility Water Distribution Piping,4,Piping,1,Water,2,Distribution,3,,4,,4,
,22,22 11 16,Domestic Water Piping,4,Water,1,Pipe,2,Piping,3,Domestic,4,,4,
,22,22 11 19,Domestic Water Piping Specialties,4,,1,,2,,3,,4,,4,
,22,22 11 23,Domestic Water Pumps,4,,1,Water,2,Domestic,3,Pump,4,,4,
,22,22 11 23.13,Domestic-Water Packaged Booster Pumps,5,,1,,1,,1,,1,,1,
,22,22 11 23.23,"Close-Coupled, In-Line, Sealless Centrifugal Domestic-Water Pumps",5,,1,,1,,1,,1,,1,
,22,22 11 23.26,"Close-Coupled, Horizontally Mounted, In-Line Centrifugal Domestic-Water Pumps",5,,1,,1,,1,,1,,1,
,22,22 11 23.29,"Close-Coupled, Vertically Mounted, In-Line Centrifugal Domestic-Water Pumps",5,,1,,1,,1,,1,,1,
,22,22 11 23.33,"Separately Coupled, In-Line Centrifugal Domestic-Water Pumps",5,,1,,1,,1,,1,,1,
,22,22 11 23.36,"Separately Coupled, Horizontally Mounted, In-Line Centrifugal Domestic-Water Pumps",5,,1,,1,,1,,1,,1,
,22,22 12 00,Facility Potable-Water Storage Tanks,3,,1,,1,,1,,1,,1,
,22,22 12 13,"Facility Roof-Mounted, Potable-Water Storage Tanks",4,,1,,2,,3,,4,,4,
,22,22 12 16,"Facility Elevated, Potable-Water Storage Tanks",4,,1,,2,,3,,4,,4,
,22,22 12 19,"Facility Ground-Mounted, Potable-Water Storage Tanks",4,,1,,2,,3,,4,,4,
,22,22 12 23,Facility Indoor Potable-Water Storage Tanks,4,,1,,2,,3,,4,,4,
,22,22 12 23.13,"Facility Steel, Indoor Potable-Water Storage Pressure Tanks",5,,1,,1,,1,,1,,1,
,22,22 12 23.16,"Facility Steel, Indoor Potable-Water Storage Non-Pressure Tanks",5,,1,,1,,1,,1,,1,
,22,22 12 23.23,"Facility Plastic, Indoor Potable-Water Storage Pressure Tanks",5,,1,,1,,1,,1,,1,
,22,22 12 23.26,"Facility Plastic, Indoor Potable-Water Storage Non-Pressure Tanks",5,,1,,1,,1,,1,,1,
,22,22 13 00,Facility Sanitary Sewerage,3,,1,,1,,1,,1,,1,
,22,22 13 13,Facility Sanitary Sewers,4,,1,,2,,3,,4,,4,
,22,22 13 16,Sanitary Waste and Vent Piping,4,Piping,1,Vent,2,Waste,3,sanitary,4,san,4,
,22,22 13 19,Sanitary Waste Piping Specialties,4,Piping,1,Specialty,2,Waste,3,sanitary,4,san,4,
,22,22 13 19.13,Sanitary Drains,5,,1,,1,,1,,1,,1,
,22,22 13 19.23,"Fats, Oils, and Grease Disposal Systems",5,,1,,1,,1,,1,,1,
,22,22 13 19.26,Grease Removal Devices,5,,1,,1,,1,,1,,1,
,22,22 13 19.33,Backwater Valves,5,,1,,1,,1,,1,,1,
,22,22 13 19.36,Air-Admittance Valves,5,,1,,1,,1,,1,,1,
,22,22 13 23,Sanitary Waste Interceptors,4,,1,,2,,3,,4,,4,
,22,22 13 26,Sanitary Waste Separators,4,,1,,2,,3,,4,,4,
,22,22 13 29,Sanitary Sewerage Pumps,4,,1,,2,,3,,4,,4,
,22,22 13 29.13,"Wet-Pit-Mounted, Vertical Sewerage Pumps",5,,1,,1,,1,,1,,1,
,22,22 13 29.16,Submersible Sewerage Pumps,5,,1,,1,,1,,1,,1,
,22,22 13 29.23,Sewerage Pump Reverse-Flow Assemblies,5,,1,,1,,1,,1,,1,
,22,22 13 29.33,Sewerage Pump Basins and Pits,5,,1,,1,,1,,1,,1,
,22,22 13 33,"Packaged, Submersible Sewerage Pump Units",4,,1,,2,,3,,4,,4,
,22,22 13 36,"Packaged, Wastewater Pump Units",4,,1,,2,,3,,4,,4,
,22,22 13 43,Facility Packaged Sewage Pumping Stations,4,,1,,2,,3,,4,,4,
,22,22 13 43.13,Facility Dry-Well Packaged Sewage Pumping Stations,5,,1,,1,,1,,1,,1,
,22,22 13 43.16,Facility Wet-Well Packaged Sewage Pumping Stations,5,,1,,1,,1,,1,,1,
,22,22 13 53,Facility Septic Tanks,4,,1,,2,,3,,4,,4,
,22,22 13 63,Facility Gray Water Tanks,4,,1,,2,,3,,4,,4,
,22,22 14 00,Facility Storm Drainage,3,,1,,1,,1,,1,,1,
,22,22 14 13,Facility Storm Drainage Piping,4,piping,1,drainage,2,drain,3,storm,4,Leader,4,
,22,22 14 16,Rainwater Leaders,4,,1,,2,,3,Rainwater,4,Leader,4,
,22,22 14 19,Sump Pump Discharge Piping,4,,1,piping,2,discharge,3,pump,4,sump,4,
,22,22 14 23,Storm Drainage Piping Specialties,4,,1,,2,,3,,4,,4,
,22,22 14 26,Facility Storm Drains,4,,1,,2,Leader,3,storm,4,drain,4,
,22,22 14 26.13,Roof Drains,5,,1,,1,,1,,1,,1,
,22,22 14 26.16,Facility Area Drains,5,,1,,1,,1,,1,,1,
,22,22 14 26.19,Facility Trench Drains,5,,1,,1,,1,,1,,1,
,22,22 14 29,Sump Pumps,4,,1,,2,,3,sump,4,pump,4,
,22,22 14 29.13,"Wet-Pit-Mounted, Vertical Sump Pumps",5,,1,,1,,1,,1,,1,
,22,22 14 29.16,Submersible Sump Pumps,5,,1,,1,,1,,1,,1,
,22,22 14 29.19,Sump-Pump Basins and Pits,5,,1,,1,,1,,1,,1,
,22,22 14 33,"Packaged, Pedestal Drainage Pump Units",4,,1,,2,,3,,4,,4,
,22,22 14 36,"Packaged, Submersible, Drainage Pump Units",4,,1,,2,,3,,4,,4,
,22,22 14 53,Rainwater Storage Tanks,4,,1,,2,Tank,3,storage,4,rainwater,4,
,22,22 15 00,General Service Compressed-Air Systems,3,,1,,1,,1,,1,,1,
,22,22 15 13,General Service Compressed-Air Piping,4,air,1,compressed,2,,3,,1,pip,1,
,22,22 15 16,General Service Compressed-Air Valves,4,air,1,compressed,2,,3,,1,valve,1,
,22,22 15 19,General Service Packaged Air Compressors and Receivers,4,,1,,2,,3,,4,,4,
,22,22 15 19.13,General Service Packaged Reciprocating Air Compressors,5,,1,,1,,1,,1,,1,
,22,22 15 19.16,General Service Packaged Liquid-Ring Air Compressors,5,,1,,1,,1,,1,,1,
,22,22 15 19.19,General Service Packaged Rotary-Screw Air Compressors,5,,1,,1,,1,,1,,1,
,22,22 15 19.23,General Service Packaged Sliding-Vane Air Compressors,5,,1,,1,,1,,1,,1,
,22,22 30 00,Plumbing Equipment,3,,1,,1,,1,,1,,1,
,22,22 31 00,Domestic Water Softeners,3,,1,,1,,1,,1,,1,
,22,22 31 13,Residential Domestic Water Softeners,4,,1,,2,,3,,4,,4,
,22,22 31 16,Commercial Domestic Water Softeners,4,,1,,2,,3,,4,,4,
,22,22 32 00,Domestic Water Filtration Equipment,3,,1,,1,,1,,1,,1,
,22,22 32 13,Domestic-Water Bag-Type Filters,4,,1,,2,,3,,4,,4,
,22,22 32 16,Domestic-Water Freestanding Cartridge Filters,4,,1,,2,,3,,4,,4,
,22,22 32 19,Domestic-Water Off-Floor Cartridge Filters,4,,1,,2,,3,,4,,4,
,22,22 32 23,Domestic-Water Carbon Filters,4,,1,,2,,3,,4,,4,
,22,22 32 26,Domestic-Water Sand Filters,4,,1,,2,,3,,4,,4,
,22,22 32 26.13,Domestic-Water Circulating Sand Filters,5,,1,,1,,1,,1,,1,
,22,22 32 26.16,Domestic-Water Multimedia Sand Filters,5,,1,,1,,1,,1,,1,
,22,22 32 26.19,Domestic-Water Greensand Filters,5,,1,,1,,1,,1,,1,
,22,22 33 00,Electric Domestic Water Heaters,3,,1,,1,,1,,1,,1,
,22,22 33 13,Instantaneous Electric Domestic Water Heaters,4,,1,,2,Electric,3,Water,4,Heater,4,
,22,22 33 13.13,"Flow-Control, Instantaneous Electric Domestic Water Heaters",5,,1,,1,,1,,1,,1,
,22,22 33 13.16,"Thermostat-Control, Instantaneous Electric Domestic Water Heaters",5,,1,,1,,1,,1,,1,
,22,22 33 30,"Residential, Electric Domestic Water Heaters",4,,1,,2,Electric,3,Water,4,Heater,4,
,22,22 33 30.13,"Residential, Small-Capacity Electric Domestic Water Heaters",5,,1,,1,,1,,1,,1,
,22,22 33 30.16,"Residential, Storage Electric Domestic Water Heaters",5,,1,,1,,1,,1,,1,
,22,22 33 30.23,"Residential, Collector-to-Tank, Solar-Electric Domestic Water Heaters",5,,1,,1,,1,,1,,1,
,22,22 33 30.26,"Residential, Collector-to-Tank, Heat-Exchanger-Coil, Solar-Electric Domestic Water Heaters",5,,1,,1,,1,,1,,1,
,22,22 33 33,Light-Commercial Electric Domestic Water Heaters,4,,1,,2,Electric,3,Water,4,Heater,4,
,22,22 33 36,Commercial Domestic Water Electric Booster Heaters,4,,1,,2,Booster,3,Water,4,Heater,4,
,22,22 33 36.13,Commercial Domestic Water Electric Booster Heaters,5,,1,,1,,1,,1,,1,
,22,22 33 36.16,Commercial Storage Electric Domestic Water Heaters,5,,1,,1,,1,,1,,1,
,22,22 34 00,Fuel-Fired Domestic Water Heaters,3,,1,,1,,1,,1,,1,
,22,22 34 13,"Instantaneous, Tankless, Gas Domestic Water Heaters",4,,1,,2,Gas,3,Water,4,Heater,4,
,22,22 34 30,Residential Gas Domestic Water Heaters,4,,1,,2,Gas,3,Water,4,Heater,4,
,22,22 34 30.13,"Residential, Atmospheric, Gas Domestic Water Heaters",5,,1,,1,,1,,1,,1,
,22,22 34 30.16,"Residential, Direct-Vent, Gas Domestic Water Heaters",5,,1,,1,,1,,1,,1,
,22,22 34 30.19,"Residential, Power-Vent, Gas Domestic Water Heaters",5,,1,,1,,1,,1,,1,
,22,22 34 36,Commercial Gas Domestic Water Heaters,4,,1,,2,Gas,3,Water,4,Heater,4,
,22,22 34 36.13,"Commercial, Atmospheric, Gas Domestic Water Heaters",5,,1,,1,,1,,1,,1,
,22,22 34 36.16,"Commercial, Power-Burner, Gas Domestic Water Heaters",5,,1,,1,,1,,1,,1,
,22,22 34 36.19,"Commercial, Power-Vent, Gas Domestic Water Heaters",5,,1,,1,,1,,1,,1,
,22,22 34 36.23,"Commercial, High-Efficiency, Gas Domestic Water Heaters",5,,1,,1,,1,,1,,1,
,22,22 34 36.26,"Commercial, Coil-Type, Finned-Tube, Gas Domestic Water Heaters",5,,1,,1,,1,,1,,1,
,22,22 34 36.29,"Commercial, Grid-Type, Finned-Tube, Gas Domestic Water Heaters",5,,1,,1,,1,,1,,1,
,22,22 34 46,Oil-Fired Domestic Water Heaters,4,,1,,2,Oil,3,Water,4,Heater,4,
,22,22 34 46.13,"Large-Capacity, Oil-Fired Domestic Water Heaters",5,,1,,1,,1,,1,,1,
,22,22 34 56,Dual-Fuel-Fired Domestic Water Heaters,4,,1,,2,,3,,4,,4,
,22,22 35 00,Domestic Water Heat Exchangers,3,,1,,1,,1,,1,,1,
,22,22 35 13,Instantaneous Domestic Water Heat Exchangers,4,,1,,2,,3,,4,,4,
,22,22 35 13.13,"Heating-Fluid-in-Coil, Instantaneous Domestic Water Heat Exchangers",5,,1,,1,,1,,1,,1,
,22,22 35 13.16,"Domestic-Water-in-Coil, Instantaneous Domestic Water Heat Exchangers",5,,1,,1,,1,,1,,1,
,22,22 35 13.19,"Heating-Fluid-in-U-Tube-Coil, Instantaneous Domestic Water Heat Exchangers",5,,1,,1,,1,,1,,1,
,22,22 35 23,"Circulating, Domestic Water Heat Exchangers",4,,1,,2,,3,,4,,4,
,22,22 35 23.13,"Circulating, Compact Domestic Water Heat Exchangers",5,,1,,1,,1,,1,,1,
,22,22 35 23.16,"Circulating, Storage Domestic Water Heat Exchangers",5,,1,,1,,1,,1,,1,
,22,22 35 29,"Noncirculating, Domestic Water Heat Exchangers",4,,1,,2,,3,,4,,4,
,22,22 35 29.13,"Noncirculating, Compact Domestic Water Heat Exchangers",5,,1,,1,,1,,1,,1,
,22,22 35 29.16,"Noncirculating, Storage Domestic Water Heat Exchangers",5,,1,,1,,1,,1,,1,
,22,22 35 36,Domestic Water Brazed-Plate Heat Exchangers,4,,1,,2,,3,,4,,4,
,22,22 35 39,Domestic Water Frame-and-Plate Heat Exchangers,4,,1,,2,,3,,4,,4,
,22,22 35 43,Domestic Water Heat Reclaimers,4,,1,,2,,3,,4,,4,
,22,22 40 00,Plumbing Fixtures,3,,1,,1,,1,,1,,1,
,22,22 41 00,Residential Plumbing Fixtures,3,,1,,1,,1,,1,,1,
,22,22 41 13,"Residential Water Closets, Urinals, and Bidets",4,,1,,2,,3,,4,,4,
,22,22 41 13.13,Residential Water Closets,5,,1,,1,,1,,1,,1,
,22,22 41 13.16,Residential Urinals,5,,1,,1,,1,,1,,1,
,22,22 41 13.19,Residential Bidets,5,,1,,1,,1,,1,,1,
,22,22 41 16,Residential Lavatories and Sinks,4,,1,,2,,3,Lavatories,4,Sink,4,"0217511e-d723-4973-aa84-b48c743604fd,0217511e-d723-4973-aa84-b48c7436057c,0335446e-22e7-4331-bbf6-f8cab7e39448,0335446e-22e7-4331-bbf6-f8cab7e3944a,090f3be3-96a7-4ad0-b8d8-2e03434861a0,0c33b6b2-f5d1-4032-9ce8-2296b558f50d,0f4b7e4d-99cc-4401-b4ab-7d7246818421,0f4b7e4d-99cc-4401-b4ab-7d7246818442,13bf0421-9802-4503-a247-2c9e6bdc0d47,15ec6fab-a30a-4db6-b41a-47f740fcbf4c,15ec6fab-a30a-4db6-b41a-47f740fcbfe8,1934b03a-2ca6-4c64-8dd4-5d67694105cf,1d61d368-fa51-4412-b3e6-e7f348ff986c,1d61d368-fa51-4412-b3e6-e7f348ff98fb,1d61d368-fa51-4412-b3e6-e7f348ff9fdd,1d61d368-fa51-4412-b3e6-e7f348fff049,1d61d368-fa51-4412-b3e6-e7f348fff094,1d61d368-fa51-4412-b3e6-e7f348fff0a4,1d61d368-fa51-4412-b3e6-e7f348fff731,1d61d368-fa51-4412-b3e6-e7f348fff7c8,1d61d368-fa51-4412-b3e6-e7f348fff7f1,223e0493-a847-443c-b5e3-3b3f047113da,228d82b3-ab24-4f3b-910a-16f7b006a73a,259d473a-5b7b-47c6-9846-ba65260f1297,325cb22c-bfea-4b88-960b-465e273d8752,325cb22c-bfea-4b88-960b-465e273d8778,325cb22c-bfea-4b88-960b-465e273d9883,325cb22c-bfea-4b88-960b-465e273d98d2,332540c4-1e7b-4b89-9cad-648c9c2c6f32,48c5a7cc-00fb-4600-ae92-1745b3cd7741,4a847a91-fa1c-4f49-bf6a-52770b5377c7,4d94f6ed-e202-4878-926a-a3c71678df39,4dd81aee-21e3-4be2-8bff-275ce6bd4320,4dd81aee-21e3-4be2-8bff-275ce6bd43ea,52ad4f59-5be1-498c-88f7-5b0975507753,5957b414-75ed-40bf-8a87-856a90f1c652,5d79ab35-fa2c-4c65-812c-6210b34e260e,5d7e266c-77a2-49b4-ba94-f13d2ac5693b,5dd2c3b5-1c4e-4f8f-8ad3-71c4a31d2017,5dd2c3b5-1c4e-4f8f-8ad3-71c4a31d2057,639ee0e4-604b-43df-829d-2cb8048dbed4,65dadead-b877-4df6-8201-80870d52cfd5,672eb085-04b8-4811-bc19-fd128bfb8db3,69bc7d68-618b-455b-8fe6-7e3730bd7d25,7182e8dd-b7c5-4e0e-b7f9-7932d4d95f85,756d1b7a-5ea5-4b03-84cb-1bef362fca40,756d1b7a-5ea5-4b03-84cb-1bef362fca70,7597c215-ba4c-4a87-873a-8bffba05ba5b,76b7ee0a-8fae-44b4-bb5b-cb60bd2da0bf,76b7ee0a-8fae-44b4-bb5b-cb60bd2da340,79e1512d-2e61-4311-abca-3465b113e0ed,79e1512d-2e61-4311-abca-3465b113e20d,79e1512d-2e61-4311-abca-3465b113e2c4,7dfc883e-722a-442d-9082-7e679eebdace,8674a243-cb79-4c3a-8180-2b65bc13a832,8674a243-cb79-4c3a-8180-2b65bc13a869,8674a243-cb79-4c3a-8180-2b65bc13ab05,8674a243-cb79-4c3a-8180-2b65bc13ab0e,8674a243-cb79-4c3a-8180-2b65bc13abb1,88564673-4be0-43a9-8406-9d07eee5e4fe,88564673-4be0-43a9-8406-9d07eee5e59b,88564673-4be0-43a9-8406-9d07eee5fa61,8a62054c-1b8f-44b4-aff8-d2917b47dc98,8a62054c-1b8f-44b4-aff8-d2917b47dcbb,8fbb471b-d038-49a5-80f9-61050c425359,9176bf07-cf0b-4123-9c31-446a715bd787,9176bf07-cf0b-4123-9c31-446a715bd796,926fd71f-81b2-4ea0-a343-017634238c78,93f8d022-8751-4669-af67-4bb0123d80a8,93f8d022-8751-4669-af67-4bb0123d81a3,93f8d022-8751-4669-af67-4bb0123d87bf,94763839-782c-4a34-bcf2-dd9543f51a99,96541a58-3f35-470e-bf8d-31960e799062,96541a58-3f35-470e-bf8d-31960e799136,96541a58-3f35-470e-bf8d-31960e7991b8,96541a58-3f35-470e-bf8d-31960e7996f3,9c0c216a-a855-42df-bc3b-1377bdfd6f81,9e1e8177-1f0d-4d0c-b5b1-a7fff75c259a,9e1e8177-1f0d-4d0c-b5b1-a7fff75c25ae,9f540918-37d5-47ae-8da6-cc6e7013187b,9f540918-37d5-47ae-8da6-cc6e70131e3a,a3d1fb3d-848d-4062-a09f-626c6156ebaf,a9fb11dd-5f96-41eb-8025-14ff940df751,acb720ff-073b-4894-8e25-53fe0b62e7ce,afbf8c68-c7f7-485a-a604-50b61bbe8926,b619ec92-e229-4dd9-83ab-f84c38a080ae,b619ec92-e229-4dd9-83ab-f84c38a080b8,ba49926f-95c4-458b-8315-49d3bb3da712,baa80eb2-a4b6-4ef3-b830-0c368656a03a,bf3e0a43-f751-4991-a2d6-cf76453515b4,bf3e0a43-f751-4991-a2d6-cf76453515b6,c00f6c79-b7dc-4f7f-9508-414ed8e3b5f5,c6d7d6ff-f110-4c39-b55f-f4608d447ca6,c6d7d6ff-f110-4c39-b55f-f4608d447fc2,c810dfc4-b910-4f07-82f5-0712c6cb53c8,cf1f66f7-1446-4a2c-8a6f-22868a5ce386,d5bd00a7-8b89-4acd-8c9b-11c3185ad835,d9a8126f-fc07-40a2-93a0-dd9363de785a,d9a8126f-fc07-40a2-93a0-dd9363de7906,d9a8126f-fc07-40a2-93a0-dd9363de7ab1,d9a8126f-fc07-40a2-93a0-dd9363de7db4,daff9d93-c148-4426-9417-625d773c2793,db17e892-86aa-4fd2-a175-a6044927f272,dc0c00c8-89a6-4622-a663-3cb3c8963dd9,dc0c00c8-89a6-4622-a663-3cb3c8963de9,e0a704b2-9b40-4ca1-a952-cbf260bd4910,e3400d37-e793-40b9-84e2-274b66cba935,e3400d37-e793-40b9-84e2-274b66cba937,eb2cbe3d-836e-44d2-9b24-19d7002e5e85,eb2cbe3d-836e-44d2-9b24-19d7002e5ffc,ed0b55b5-ba7d-4708-b5fe-5a7a2ae87e6d,f4676e04-244b-4acf-bce5-b31ea675c11d,f4676e04-244b-4acf-bce5-b31ea675c130,f4e1387e-0432-4fd0-9c19-53415c806127,f4e1387e-0432-4fd0-9c19-53415c806451,f6333b15-36c5-4d12-b602-341b1351d05f,f8a07de8-d031-4ccc-81f9-4ef03fe057e3,f9b4901d-0f8a-41b1-bf87-68c997510f67,fb4bf425-d2fb-4883-a46b-3e9ec57b55d8,fb4bf425-d2fb-4883-a46b-3e9ec57b561d,fb51b753-8df0-4ecb-be90-f5304259256e,fb51b753-8df0-4ecb-be90-f530425925fe,fc708567-a308-4c55-a63a-4f8d0afc99dc,fc7d0dcb-064a-4ef8-b252-c3f6c5aa912b,fc7d0dcb-064a-4ef8-b252-c3f6c5aa9205,fd3a4d8f-dec9-45a8-83cd-5195c7da4615"
,22,22 41 16.13,Residential Lavatories,5,,1,,1,,1,,1,,1,
,22,22 41 16.19,Residential Sinks,5,,1,,1,,1,,1,,1,
,22,22 41 19,Residential Bathtubs,4,,1,,2,,3,Bathtub,4,Bath,4,
,22,22 41 23,Residential Showers,4,,1,,2,,3,Shower,4,,4,
,22,22 41 26,Residential Disposers,4,,1,,2,,3,,4,,4,
,22,22 41 36,Residential Laundry Trays,4,,1,,2,,3,,4,,4,
,22,22 41 39,"Residential Faucets, Supplies, and Trim",4,,1,,2,,3,,4,,4,
,22,22 42 00,Commercial Plumbing Fixtures,3,,1,,1,,1,,1,,1,
